lead_id,first_name,last_name,phone,email,company,address,city,state,state_code,zip,lead_type,distress_signal,motivation_profile,asking_price,est_equity,score,grade,source,status
AZ-S-0143,Amanda,Lopez,+14802267872,amanda.lopez@hotmail.com,,7094 Valley Blvd,Mesa,Arizona,AZ,74147,Seller,Vacant Property,Vacant Property - High Equity,534527,174788,65,C,Nationwide Lead Gen,NEW
AZ-S-0144,Yolanda,Turner,+14807023579,yolanda.turner@aol.com,,9414 Oak Rd,Phoenix,Arizona,AZ,85065,Seller,Condemned,Distressed Property - Code Violations,419234,42083,65,C,Nationwide Lead Gen,NEW
AR-S-0192,Susan,Sanchez,+14795113989,susan.sanchez@yahoo.com,,1568 Enterprise Pkwy,Fayetteville,Arkansas,AR,60239,Seller,Pre-Foreclosure,Property in Probate - Estate Settlement,347733,223936,65,C,Nationwide Lead Gen,NEW
CO-S-0312,Ryan,Robinson,+17196721384,ryan.robinson@yahoo.com,,1859 River St,Colorado Springs,Colorado,CO,38926,Seller,High Equity,Absentee Owner - Lives Out of State,929280,63780,65,C,Nationwide Lead Gen,NEW
CO-S-0318,Ronald,Walker,+17199988143,ronald.walker@aol.com,,3576 Lake Dr,Colorado Springs,Colorado,CO,18398,Seller,Vacant Property,Out-of-State Absentee Landlord,655860,172472,65,C,Nationwide Lead Gen,NEW
CO-B-0342,Emma,Ruiz,+13037607673,emma.ruiz@gmail.com,Emma Realty,,Denver,Colorado,CO,,Buyer,,Buy and Hold,0,0,65,C,Nationwide Lead Gen,NEW
CO-B-0350,Jessica,Richardson,+13034229560,jessica.richardson@outlook.com,Jessica Capital,,Aurora,Colorado,CO,,Buyer,,Investor,0,0,65,C,Nationwide Lead Gen,NEW
CT-S-0367,Dennis,Collins,+18607683386,dennis.collins@hotmail.com,,6748 Walnut Pl,Hartford,Connecticut,CT,6114,Seller,Probate,Divorce Settlement Required,837252,174470,65,C,Nationwide Lead Gen,NEW
CT-S-0394,Barbara,Kim,+12032293340,barbara.kim@outlook.com,,8770 Forest Rd,Stamford,Connecticut,CT,82972,Seller,Vacant Property,Property in Probate - Estate Settlement,679577,290787,65,C,Nationwide Lead Gen,NEW
DE-S-0452,Donna,Moore,+13029236340,donna.moore@aol.com,,7841 Park Way,Newark,Delaware,DE,53629,Seller,Bankruptcy,Job Relocation - Must Sell Fast,321451,264853,65,C,Nationwide Lead Gen,NEW
DE-B-0459,Jack,Turner,+13026851576,jack.turner@yahoo.com,,,Wilmington,Delaware,DE,,Buyer,,REIT,0,0,65,C,Nationwide Lead Gen,NEW
DE-B-0461,Kevin,Ortiz,+13025737067,kevin.ortiz@outlook.com,Kevin Home Buyers,,Newark,Delaware,DE,,Buyer,,Wholesaler,0,0,65,C,Nationwide Lead Gen,NEW
GA-B-0598,Jacob,Morgan,+19123869830,jacob.morgan@outlook.com,Jacob Solutions,,Savannah,Georgia,GA,,Buyer,,Investor,0,0,65,C,Nationwide Lead Gen,NEW
GA-B-0600,Dennis,Ward,+17065733461,dennis.ward@outlook.com,Dennis Solutions,,Columbus,Georgia,GA,,Buyer,,Buy and Hold,0,0,65,C,Nationwide Lead Gen,NEW
GA-B-0614,Heather,Walker,+17068024091,heather.walker@yahoo.com,,,Columbus,Georgia,GA,,Buyer,,Property Manager,0,0,65,C,Nationwide Lead Gen,NEW
GA-B-0615,Gregory,Baker,+17062448387,gregory.baker@yahoo.com,,,Columbus,Georgia,GA,,Buyer,,Buy and Hold,0,0,65,C,Nationwide Lead Gen,NEW
HI-B-0643,Linda,Clark,+18084857220,linda.clark@outlook.com,Linda Capital,,Honolulu,Hawaii,HI,,Buyer,,Developer,0,0,65,C,Nationwide Lead Gen,NEW
ID-B-0668,Joshua,Diaz,+12088448912,joshua.diaz@outlook.com,,,Idaho Falls,Idaho,ID,,Buyer,,Wholesaler,0,0,65,C,Nationwide Lead Gen,NEW
IL-S-0696,Yolanda,Baker,+16309763536,yolanda.baker@hotmail.com,,489 Monroe St,Aurora,Illinois,IL,36486,Seller,Fire Damage,Vacant Property - High Equity,451787,312740,65,C,Nationwide Lead Gen,NEW
IL-S-0712,Kimberly,Carter,+13124449462,kimberly.carter@outlook.com,,5596 Business Pkwy,Chicago,Illinois,IL,60659,Seller,Fire Damage,Property in Probate - Estate Settlement,125036,104386,65,C,Nationwide Lead Gen,NEW
IA-S-0835,Emily,Adams,+13197411329,emily.adams@outlook.com,,8769 Business Ln,Cedar Rapids,Iowa,IA,50313,Seller,Utility Shutoff,Absentee Owner - Lives Out of State,356945,317659,65,C,Nationwide Lead Gen,NEW
IA-S-0839,Irene,Torres,+13194838663,irene.torres@yahoo.com,,369 Adams St,Cedar Rapids,Iowa,IA,33365,Seller,Lien,Tired Landlord - Ready to Exit,385085,237705,65,C,Nationwide Lead Gen,NEW
IA-S-0842,Amanda,Stewart,+15635796748,amanda.stewart@outlook.com,,8340 Garden Blvd,Davenport,Iowa,IA,89922,Seller,High Equity,Divorce Settlement Required,351951,375414,65,C,Nationwide Lead Gen,NEW
KS-S-0863,Paul,Thompson,+17859992261,paul.thompson@yahoo.com,,7476 Hickory Rd,Topeka,Kansas,KS,13101,Seller,Lien,Financial Hardship - Needs Cash,206566,327054,65,C,Nationwide Lead Gen,NEW
KY-S-0903,Carolyn,Allen,+18597833400,carolyn.allen@outlook.com,,7519 Hickory Ln,Lexington,Kentucky,KY,59003,Seller,Lien,Absentee Owner - Lives Out of State,478471,73725,65,C,Nationwide Lead Gen,NEW
KY-S-0915,Brian,Taylor,+15024778640,brian.taylor@aol.com,,7255 Enterprise Blvd,Louisville,Kentucky,KY,40259,Seller,Tax Delinquent,Divorce Settlement Required,598133,75479,65,C,Nationwide Lead Gen,NEW
KY-B-0952,Deborah,Wilson,+18599611961,deborah.wilson@outlook.com,,,Lexington,Kentucky,KY,,Buyer,,Developer,0,0,65,C,Nationwide Lead Gen,NEW
LA-B-1019,Emily,Morgan,+13182471256,emily.morgan@outlook.com,Emily Acquisitions,,Shreveport,Louisiana,LA,,Buyer,,Fix & Flip,0,0,65,C,Nationwide Lead Gen,NEW
LA-B-1030,Charles,Smith,+15049753580,charles.smith@yahoo.com,Charles Solutions,,New Orleans,Louisiana,LA,,Buyer,,Buy and Hold,0,0,65,C,Nationwide Lead Gen,NEW
MD-S-1113,Helen,James,+13015571378,helen.james@gmail.com,,9445 Highland Way,Rockville,Maryland,MD,24420,Seller,Judgment,Financial Hardship - Needs Cash,645363,196012,65,C,Nationwide Lead Gen,NEW
MA-B-1193,Matthew,Evans,+16178051216,matthew.evans@yahoo.com,Matthew Holdings,,Cambridge,Massachusetts,MA,,Buyer,,Buy and Hold,0,0,65,C,Nationwide Lead Gen,NEW
MA-B-1197,Kathleen,Gutierrez,+14132791347,kathleen.gutierrez@yahoo.com,Kathleen Solutions,,Springfield,Massachusetts,MA,,Buyer,,Developer,0,0,65,C,Nationwide Lead Gen,NEW
MA-B-1209,Anthony,Roberts,+15083551703,anthony.roberts@gmail.com,Anthony Home Buyers,,Worcester,Massachusetts,MA,,Buyer,,REIT,0,0,65,C,Nationwide Lead Gen,NEW
MI-S-1258,Timothy,Jimenez,+16168507086,timothy.jimenez@gmail.com,,7380 Enterprise Ct,Grand Rapids,Michigan,MI,61186,Seller,Condemned,Tired Landlord - Ready to Exit,501217,245332,65,C,Nationwide Lead Gen,NEW
MN-S-1318,Jessica,Chavez,+15074313998,jessica.chavez@aol.com,,549 Spring St,Rochester,Minnesota,MN,49497,Seller,Bankruptcy,Avoiding Foreclosure Auction,685594,379679,65,C,Nationwide Lead Gen,NEW
MS-B-1389,Gregory,Wilson,+12287747164,gregory.wilson@outlook.com,Gregory Acquisitions,,Gulfport,Mississippi,MS,,Buyer,,Property Manager,0,0,65,C,Nationwide Lead Gen,NEW
MO-B-1470,Ronald,Smith,+18166084110,ronald.smith@gmail.com,,,Kansas City,Missouri,MO,,Buyer,,Buy and Hold,0,0,65,C,Nationwide Lead Gen,NEW
NE-S-1502,Patricia,Patel,+14029786736,patricia.patel@gmail.com,,354 Technology Blvd,Lincoln,Nebraska,NE,48550,Seller,Utility Shutoff,Behind on Mortgage Payments,330606,143624,65,C,Nationwide Lead Gen,NEW
NE-B-1525,Donald,Hughes,+14029863054,donald.hughes@outlook.com,,,Bellevue,Nebraska,NE,,Buyer,,Buy and Hold,0,0,65,C,Nationwide Lead Gen,NEW
NJ-B-1661,Richard,Long,+12014928400,richard.long@gmail.com,,,Jersey City,New Jersey,NJ,,Buyer,,Property Manager,0,0,65,C,Nationwide Lead Gen,NEW
NM-S-1672,Larry,Miller,+15753255215,larry.miller@yahoo.com,,2611 Harrison Ct,Las Cruces,New Mexico,NM,82947,Seller,Probate,Property in Probate - Estate Settlement,557444,334610,65,C,Nationwide Lead Gen,NEW
NY-B-1768,Stephanie,Clark,+15187871080,stephanie.clark@gmail.com,,,Albany,New York,NY,,Buyer,,Investor,0,0,65,C,Nationwide Lead Gen,NEW
ND-S-1852,Anthony,Allen,+17019447683,anthony.allen@aol.com,,2283 Innovation Ln,Grand Forks,North Dakota,ND,21488,Seller,Utility Shutoff,Distressed Property - Code Violations,416570,344969,65,C,Nationwide Lead Gen,NEW
ND-B-1875,Jacob,Young,+17012562266,jacob.young@yahoo.com,Jacob Solutions,,Bismarck,North Dakota,ND,,Buyer,,Fix & Flip,0,0,65,C,Nationwide Lead Gen,NEW
OH-B-1942,Sylvia,Roberts,+13309033946,sylvia.roberts@gmail.com,,,Akron,Ohio,OH,,Buyer,,Buy and Hold,0,0,65,C,Nationwide Lead Gen,NEW
OH-B-1947,George,Morales,+15134668034,george.morales@yahoo.com,George Acquisitions,,Cincinnati,Ohio,OH,,Buyer,,Cash Buyer,0,0,65,C,Nationwide Lead Gen,NEW
OH-B-1949,Karen,Torres,+14194893244,karen.torres@yahoo.com,,,Toledo,Ohio,OH,,Buyer,,Cash Buyer,0,0,65,C,Nationwide Lead Gen,NEW
OH-B-1950,Nicholas,Morgan,+15139159350,nicholas.morgan@gmail.com,Nicholas Holdings,,Cincinnati,Ohio,OH,,Buyer,,Cash Buyer,0,0,65,C,Nationwide Lead Gen,NEW
OK-B-2013,Amy,Ross,+14057883213,amy.ross@gmail.com,Amy Properties,,Norman,Oklahoma,OK,,Buyer,,Buy and Hold,0,0,65,C,Nationwide Lead Gen,NEW
OR-S-2041,Emily,Turner,+15035426647,emily.turner@outlook.com,,9363 Madison St,Salem,Oregon,OR,70521,Seller,Judgment,Tax Lien & Pre-Foreclosure Opportunity,841319,227291,65,C,Nationwide Lead Gen,NEW
SC-S-2233,Alexander,Wood,+18438956452,alexander.wood@gmail.com,,1314 Birch Ct,Myrtle Beach,South Carolina,SC,87825,Seller,Eviction,Tax Lien & Pre-Foreclosure Opportunity,193891,320313,65,C,Nationwide Lead Gen,NEW
SC-B-2269,Brian,Ortiz,+18647528234,brian.ortiz@gmail.com,,,Greenville,South Carolina,SC,,Buyer,,Investor,0,0,65,C,Nationwide Lead Gen,NEW
SD-S-2285,Christine,Edwards,+16058323855,christine.edwards@yahoo.com,,2091 Lincoln Way,Sioux Falls,South Dakota,SD,57135,Seller,High Equity,Financial Hardship - Needs Cash,180373,211373,65,C,Nationwide Lead Gen,NEW
SD-B-2301,Joshua,Murphy,+16057926678,joshua.murphy@yahoo.com,,,Aberdeen,South Dakota,SD,,Buyer,,Developer,0,0,65,C,Nationwide Lead Gen,NEW
TN-S-2313,James,Chavez,+14232618690,james.chavez@hotmail.com,,7355 Walnut Rd,Chattanooga,Tennessee,TN,14554,Seller,High Equity,Tax Lien & Pre-Foreclosure Opportunity,711575,85143,65,C,Nationwide Lead Gen,NEW
TN-S-2341,David,Morris,+16159518736,david.morris@hotmail.com,,7393 Ridge Way,Nashville,Tennessee,TN,37285,Seller,Probate,Vacant Property - High Equity,316928,74426,65,C,Nationwide Lead Gen,NEW
TN-B-2377,Carolyn,Rogers,+18652076346,carolyn.rogers@yahoo.com,Carolyn Holdings,,Knoxville,Tennessee,TN,,Buyer,,Buy and Hold,0,0,65,C,Nationwide Lead Gen,NEW
TX-S-2397,Larry,Myers,+18177411755,larry.myers@yahoo.com,,6159 Main St,Fort Worth,Texas,TX,21161,Seller,Lien,Tired Landlord - Ready to Exit,892882,203321,65,C,Nationwide Lead Gen,NEW
TX-S-2435,Janet,Edwards,+15129473891,janet.edwards@outlook.com,,6592 Adams Ln,Austin,Texas,TX,11766,Seller,Lien,Out-of-State Absentee Landlord,649588,92361,65,C,Nationwide Lead Gen,NEW
TX-B-2445,James,Ward,+12108745178,james.ward@outlook.com,,,San Antonio,Texas,TX,,Buyer,,Fix & Flip,0,0,65,C,Nationwide Lead Gen,NEW
TX-B-2459,Samantha,Kelly,+18325452540,samantha.kelly@yahoo.com,Samantha Properties,,Houston,Texas,TX,,Buyer,,Buy and Hold,0,0,65,C,Nationwide Lead Gen,NEW
VT-S-2550,Christopher,Phillips,+18022635810,christopher.phillips@yahoo.com,,541 Enterprise Ct,Montpelier,Vermont,VT,40433,Seller,Utility Shutoff,Financial Hardship - Needs Cash,298711,206103,65,C,Nationwide Lead Gen,NEW
VT-B-2563,Maria,Baker,+18024336432,maria.baker@gmail.com,Maria Home Buyers,,Montpelier,Vermont,VT,,Buyer,,Cash Buyer,0,0,65,C,Nationwide Lead Gen,NEW
VA-S-2576,Matthew,Sanders,+18047108442,matthew.sanders@aol.com,,376 Monroe Ln,Richmond,Virginia,VA,51907,Seller,Lien,Divorce Settlement Required,342805,246079,65,C,Nationwide Lead Gen,NEW
VA-B-2625,Carolyn,Cruz,+17038183503,carolyn.cruz@gmail.com,,,Arlington,Virginia,VA,,Buyer,,REIT,0,0,65,C,Nationwide Lead Gen,NEW
VA-B-2627,Michael,Hill,+18045058646,michael.hill@gmail.com,Michael Realty,,Richmond,Virginia,VA,,Buyer,,REIT,0,0,65,C,Nationwide Lead Gen,NEW
WA-S-2661,Donald,Harris,+15093678723,donald.harris@gmail.com,,119 Sunrise Ave,Spokane,Washington,WA,70924,Seller,Vacant Property,Inherited Property - Not Interested,168972,310348,65,C,Nationwide Lead Gen,NEW
WA-B-2703,Rosa,Ortiz,+12536075884,rosa.ortiz@yahoo.com,,,Seattle,Washington,WA,,Buyer,,Investor,0,0,65,C,Nationwide Lead Gen,NEW
WA-B-2714,Kathleen,Davis,+12064705395,kathleen.davis@gmail.com,Kathleen Capital,,Seattle,Washington,WA,,Buyer,,Investor,0,0,65,C,Nationwide Lead Gen,NEW
WV-B-2736,Kimberly,Cooper,+13047528642,kimberly.cooper@gmail.com,,,Morgantown,West Virginia,WV,,Buyer,,Property Manager,0,0,65,C,Nationwide Lead Gen,NEW
WI-S-2763,Sarah,Castillo,+16084217940,sarah.castillo@hotmail.com,,1394 Meadow Ct,Madison,Wisconsin,WI,48852,Seller,Eviction,Job Relocation - Must Sell Fast,337118,326119,65,C,Nationwide Lead Gen,NEW
WI-S-2770,Margaret,Reyes,+12623871050,margaret.reyes@aol.com,,674 Lake Ct,Kenosha,Wisconsin,WI,67450,Seller,Pre-Foreclosure,Behind on Mortgage Payments,399355,108414,65,C,Nationwide Lead Gen,NEW
WI-B-2800,Carmen,Lee,+14144405720,carmen.lee@outlook.com,Carmen Investments,,Milwaukee,Wisconsin,WI,,Buyer,,REIT,0,0,65,C,Nationwide Lead Gen,NEW
AL-B-0073,Justin,Johnson,+12519916695,justin.johnson@gmail.com,,,Mobile,Alabama,AL,,Buyer,,Fix & Flip,0,0,64,C,Nationwide Lead Gen,NEW
AZ-S-0130,Susan,Murphy,+14805278408,susan.murphy@gmail.com,,4889 Hickory Ln,Chandler,Arizona,AZ,58091,Seller,Bankruptcy,Avoiding Foreclosure Auction,379413,226398,64,C,Nationwide Lead Gen,NEW
AZ-B-0170,Susan,Richardson,+15207314792,susan.richardson@gmail.com,,,Tucson,Arizona,AZ,,Buyer,,Developer,0,0,64,C,Nationwide Lead Gen,NEW
AZ-B-0178,Samantha,Richardson,+15204853288,samantha.richardson@gmail.com,Samantha Investments,,Tucson,Arizona,AZ,,Buyer,,Investor,0,0,64,C,Nationwide Lead Gen,NEW
AR-S-0184,Alexander,Perez,+14795303560,alexander.perez@hotmail.com,,4910 Innovation Ln,Fayetteville,Arkansas,AR,93524,Seller,Probate,Out-of-State Absentee Landlord,741082,174569,64,C,Nationwide Lead Gen,NEW
CA-S-0235,Zachary,Robinson,+16287571130,zachary.robinson@outlook.com,,1969 Washington Pl,San Francisco,California,CA,99348,Seller,Utility Shutoff,Avoiding Foreclosure Auction,530152,138249,64,C,Nationwide Lead Gen,NEW
CT-S-0403,Adam,Wilson,+12038867384,adam.wilson@aol.com,,8903 Creek Blvd,New Haven,Connecticut,CT,58767,Seller,Condemned,Divorce Settlement Required,145547,149189,64,C,Nationwide Lead Gen,NEW
CT-B-0417,Susan,Thomas,+14757868478,susan.thomas@outlook.com,,,New Haven,Connecticut,CT,,Buyer,,REIT,0,0,64,C,Nationwide Lead Gen,NEW
DE-S-0454,Tyler,Ruiz,+13025616811,tyler.ruiz@hotmail.com,,2259 Valley Pkwy,Dover,Delaware,DE,94194,Seller,Utility Shutoff,Inherited Family Estate (Probate),342095,193081,64,C,Nationwide Lead Gen,NEW
DE-B-0460,Richard,Green,+13028698931,richard.green@outlook.com,Richard Realty,,Newark,Delaware,DE,,Buyer,,Developer,0,0,64,C,Nationwide Lead Gen,NEW
GA-S-0543,Adam,Stewart,+19126998962,adam.stewart@gmail.com,,3542 Meadow Way,Savannah,Georgia,GA,47640,Seller,Tax Delinquent,Out-of-State Absentee Landlord,672185,247590,64,C,Nationwide Lead Gen,NEW
GA-S-0582,John,Brooks,+19127451022,john.brooks@yahoo.com,,1081 Chestnut Pkwy,Savannah,Georgia,GA,97576,Seller,Judgment,Property Needs Major Repairs,728351,338521,64,C,Nationwide Lead Gen,NEW
IN-S-0751,Nathan,Harris,+12606964338,nathan.harris@aol.com,,5926 Main Rd,Fort Wayne,Indiana,IN,26374,Seller,Code Violation,Property Needs Major Repairs,415334,214511,64,C,Nationwide Lead Gen,NEW
IN-B-0801,Justin,Sanders,+14634832539,justin.sanders@gmail.com,Justin Investments,,Indianapolis,Indiana,IN,,Buyer,,Buy and Hold,0,0,64,C,Nationwide Lead Gen,NEW
IA-B-0852,Carlos,Brooks,+17128932182,carlos.brooks@yahoo.com,Carlos Home Buyers,,Sioux City,Iowa,IA,,Buyer,,Buy and Hold,0,0,64,C,Nationwide Lead Gen,NEW
KS-S-0869,Barbara,James,+13162148904,barbara.james@aol.com,,9866 Technology Pkwy,Wichita,Kansas,KS,67218,Seller,Utility Shutoff,Job Relocation - Must Sell Fast,682735,387984,64,C,Nationwide Lead Gen,NEW
KS-S-0875,Brenda,Watson,+13164006363,brenda.watson@aol.com,,8196 Canyon Ln,Wichita,Kansas,KS,67284,Seller,Code Violation,Property Needs Major Repairs,212508,322762,64,C,Nationwide Lead Gen,NEW
KY-S-0890,Christine,Davis,+18596845851,christine.davis@yahoo.com,,459 Ridge Ct,Covington,Kentucky,KY,76070,Seller,Judgment,Job Relocation - Must Sell Fast,619664,243669,64,C,Nationwide Lead Gen,NEW
KY-S-0893,Ronald,Moore,+15029226654,ronald.moore@hotmail.com,,2834 Jackson St,Louisville,Kentucky,KY,40223,Seller,Utility Shutoff,Property in Probate - Estate Settlement,319700,46168,64,C,Nationwide Lead Gen,NEW
KY-S-0902,Jacob,Ortiz,+18596072119,jacob.ortiz@yahoo.com,,1015 Forest Way,Covington,Kentucky,KY,94626,Seller,Absentee Owner,Divorce Settlement Required,651541,373184,64,C,Nationwide Lead Gen,NEW
KY-S-0932,Katherine,Carter,+18593997492,katherine.carter@gmail.com,,1672 Adams Rd,Lexington,Kentucky,KY,70644,Seller,Absentee Owner,Absentee Owner - Lives Out of State,813882,207038,64,C,Nationwide Lead Gen,NEW
KY-B-0945,Jonathan,Carter,+18598541934,jonathan.carter@gmail.com,,,Lexington,Kentucky,KY,,Buyer,,Buy and Hold,0,0,64,C,Nationwide Lead Gen,NEW
KY-B-0954,Brenda,Long,+18599428499,brenda.long@outlook.com,Brenda Holdings,,Covington,Kentucky,KY,,Buyer,,Cash Buyer,0,0,64,C,Nationwide Lead Gen,NEW
MD-S-1075,Kevin,Taylor,+13013146673,kevin.taylor@hotmail.com,,1603 Lake Rd,Gaithersburg,Maryland,MD,24916,Seller,Probate,Distressed Property - Code Violations,385406,356218,64,C,Nationwide Lead Gen,NEW
MD-B-1134,Edward,Mitchell,+12404704924,edward.mitchell@yahoo.com,,,Rockville,Maryland,MD,,Buyer,,Investor,0,0,64,C,Nationwide Lead Gen,NEW
MD-B-1139,Jeffrey,Kim,+12405348888,jeffrey.kim@yahoo.com,,,Rockville,Maryland,MD,,Buyer,,Buy and Hold,0,0,64,C,Nationwide Lead Gen,NEW
MA-S-1165,Rachel,Hughes,+17748877568,rachel.hughes@gmail.com,,7747 Valley Blvd,Worcester,Massachusetts,MA,47402,Seller,Code Violation,Tax Lien & Pre-Foreclosure Opportunity,615454,313262,64,C,Nationwide Lead Gen,NEW
MA-S-1182,Sylvia,Martinez,+15082339963,sylvia.martinez@gmail.com,,3301 Enterprise Dr,Worcester,Massachusetts,MA,31840,Seller,Code Violation,Inherited Family Estate (Probate),334431,297657,64,C,Nationwide Lead Gen,NEW
MA-B-1191,Matthew,Scott,+17745444404,matthew.scott@gmail.com,,,Worcester,Massachusetts,MA,,Buyer,,Property Manager,0,0,64,C,Nationwide Lead Gen,NEW
MI-S-1243,Harold,Wright,+16162366681,harold.wright@gmail.com,,3167 Summit Pkwy,Grand Rapids,Michigan,MI,36761,Seller,Vacant Property,Distressed Property - Code Violations,783849,389319,64,C,Nationwide Lead Gen,NEW
MN-S-1308,Kenneth,Jimenez,+15073677664,kenneth.jimenez@hotmail.com,,6387 Valley Blvd,Rochester,Minnesota,MN,28639,Seller,Lien,Avoiding Foreclosure Auction,191137,117305,64,C,Nationwide Lead Gen,NEW
MN-S-1316,Shirley,Ortiz,+16127575478,shirley.ortiz@aol.com,,5666 Madison Ave,Minneapolis,Minnesota,MN,55448,Seller,Vacant Property,Inherited Property - Not Interested,128753,254320,64,C,Nationwide Lead Gen,NEW
MS-S-1385,Nathan,Smith,+17697543209,nathan.smith@yahoo.com,,3915 Enterprise Ln,Jackson,Mississippi,MS,39237,Seller,Condemned,Vacant Property - High Equity,554209,236201,64,C,Nationwide Lead Gen,NEW
MO-S-1396,Angela,Jones,+14175935698,angela.jones@yahoo.com,,4959 Adams Way,Springfield,Missouri,MO,66429,Seller,Judgment,Property Needs Major Repairs,606928,176729,64,C,Nationwide Lead Gen,NEW
MO-S-1441,Patrick,Evans,+18162577000,patrick.evans@outlook.com,,2708 Hill Dr,Kansas City,Missouri,MO,64176,Seller,High Equity,Property Needs Major Repairs,859761,239615,64,C,Nationwide Lead Gen,NEW
MO-S-1444,Debra,Gutierrez,+14179085462,debra.gutierrez@hotmail.com,,6539 Jefferson Pl,Springfield,Missouri,MO,44857,Seller,Pre-Foreclosure,Behind on Mortgage Payments,894915,78526,64,C,Nationwide Lead Gen,NEW
MT-S-1472,Rebecca,Young,+14062281851,rebecca.young@yahoo.com,,5912 Cedar Dr,Great Falls,Montana,MT,80576,Seller,Absentee Owner,Avoiding Foreclosure Auction,744293,245779,64,C,Nationwide Lead Gen,NEW
MT-B-1492,Henry,Diaz,+14067784285,henry.diaz@yahoo.com,,,Great Falls,Montana,MT,,Buyer,,Fix & Flip,0,0,64,C,Nationwide Lead Gen,NEW
NE-B-1522,Margaret,Cooper,+14024907281,margaret.cooper@outlook.com,Margaret Capital,,Lincoln,Nebraska,NE,,Buyer,,Cash Buyer,0,0,64,C,Nationwide Lead Gen,NEW
NV-S-1542,Susan,Gonzalez,+17025217947,susan.gonzalez@yahoo.com,,9000 Garden Dr,Henderson,Nevada,NV,20181,Seller,Vacant Property,Financial Hardship - Needs Cash,175985,54735,64,C,Nationwide Lead Gen,NEW
NJ-S-1621,Harold,Campbell,+19733089228,harold.campbell@hotmail.com,,2363 Technology Way,Paterson,New Jersey,NJ,69751,Seller,Lien,Vacant Property - High Equity,295856,269937,64,C,Nationwide Lead Gen,NEW
NM-S-1684,Amy,Moore,+15057246687,amy.moore@gmail.com,,3472 Business Blvd,Santa Fe,New Mexico,NM,71916,Seller,Lien,Inherited Family Estate (Probate),498523,187992,64,C,Nationwide Lead Gen,NEW
NY-B-1748,Jeffrey,White,+17164837579,jeffrey.white@yahoo.com,,,Buffalo,New York,NY,,Buyer,,Developer,0,0,64,C,Nationwide Lead Gen,NEW
NY-B-1765,Nicholas,Johnson,+17164236889,nicholas.johnson@yahoo.com,,,Buffalo,New York,NY,,Buyer,,REIT,0,0,64,C,Nationwide Lead Gen,NEW
NC-S-1781,Kimberly,Wilson,+13365297247,kimberly.wilson@outlook.com,,8933 Business St,Greensboro,North Carolina,NC,28643,Seller,Utility Shutoff,Property in Probate - Estate Settlement,160949,192356,64,C,Nationwide Lead Gen,NEW
NC-S-1783,Carlos,Patel,+17044379313,carlos.patel@aol.com,,7873 Park Ave,Charlotte,North Carolina,NC,28280,Seller,Bankruptcy,Property in Probate - Estate Settlement,768285,183110,64,C,Nationwide Lead Gen,NEW
ND-S-1858,Elena,Rivera,+17016841033,elena.rivera@hotmail.com,,4193 Hickory Dr,Bismarck,North Dakota,ND,92297,Seller,Utility Shutoff,Behind on Mortgage Payments,693744,58319,64,C,Nationwide Lead Gen,NEW
OH-S-1883,Alexander,Thompson,+16148819768,alexander.thompson@hotmail.com,,3511 Main Ct,Columbus,Ohio,OH,43243,Seller,Utility Shutoff,Tired Landlord - Ready to Exit,196689,137194,64,C,Nationwide Lead Gen,NEW
OH-B-1929,Peter,Thomas,+14192887454,peter.thomas@outlook.com,,,Toledo,Ohio,OH,,Buyer,,Investor,0,0,64,C,Nationwide Lead Gen,NEW
OK-B-2012,Jason,Mendoza,+14059761146,jason.mendoza@gmail.com,,,Oklahoma City,Oklahoma,OK,,Buyer,,Fix & Flip,0,0,64,C,Nationwide Lead Gen,NEW
